timestamp_utc,timestamp_raw,host,process,pid,event,event_class,user,target_user,target_group,source_ip,port,tty,pwd,command,result,message,source
2021-12-05 07:07:14,Dec  5 07:07:14,ApacheWebServer,sshd,9733,connection closed,auth,user,,,198.18.0.3,62268,,,,failure,Disconnected from invalid user user 198.18.0.3 port 62268 [preauth],/var/log/auth.log
2021-12-05 07:07:14,Dec  5 07:07:14,ApacheWebServer,CRON,9715,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 07:07:25,Dec  5 07:07:25,ApacheWebServer,sshd,9540,connection closed,auth,,,,198.18.0.68,30573,,,,success,Connection reset by 198.18.0.68 port 30573 [preauth],/var/log/auth.log
2021-12-05 07:08:14,Dec  5 07:08:14,ApacheWebServer,CRON,9873,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 07:08:16,Dec  5 07:08:16,ApacheWebServer,CRON,9873,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 07:08:26,Dec  5 07:08:26,ApacheWebServer,sshd,9960,invalid user,auth,cloud,,,198.18.0.5,44872,,,,failure,Invalid user cloud from 198.18.0.5 port 44872,/var/log/auth.log
2021-12-05 07:08:31,Dec  5 07:08:31,ApacheWebServer,sshd,9960,connection closed,auth,,,,198.18.0.5,44872,,,,success,Received disconnect from 198.18.0.5 port 44872:11: Bye Bye [preauth],/var/log/auth.log
2021-12-05 07:08:31,Dec  5 07:08:31,ApacheWebServer,sshd,9960,connection closed,auth,cloud,,,198.18.0.5,44872,,,,failure,Disconnected from invalid user cloud 198.18.0.5 port 44872 [preauth],/var/log/auth.log
2021-12-05 07:09:23,Dec  5 07:09:23,ApacheWebServer,CRON,10025,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 07:09:24,Dec  5 07:09:24,ApacheWebServer,CRON,10025,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 07:10:23,Dec  5 07:10:23,ApacheWebServer,CRON,10225,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 07:10:24,Dec  5 07:10:24,ApacheWebServer,CRON,10226,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 07:10:24,Dec  5 07:10:24,ApacheWebServer,CRON,10225,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 07:10:25,Dec  5 07:10:25,ApacheWebServer,CRON,10226,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 07:11:08,Dec  5 07:11:08,ApacheWebServer,CRON,10463,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 07:11:13,Dec  5 07:11:13,ApacheWebServer,CRON,10463,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 07:12:23,Dec  5 07:12:23,ApacheWebServer,CRON,10709,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 07:12:24,Dec  5 07:12:24,ApacheWebServer,CRON,10709,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 07:13:28,Dec  5 07:13:28,ApacheWebServer,CRON,11002,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 07:13:28,Dec  5 07:13:28,ApacheWebServer,CRON,11002,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 07:14:26,Dec  5 07:14:26,ApacheWebServer,CRON,11307,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 07:14:27,Dec  5 07:14:27,ApacheWebServer,CRON,11307,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 07:15:32,Dec  5 07:15:32,ApacheWebServer,CRON,11585,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 07:15:32,Dec  5 07:15:32,ApacheWebServer,CRON,11584,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 07:15:33,Dec  5 07:15:33,ApacheWebServer,CRON,11586,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 07:15:33,Dec  5 07:15:33,ApacheWebServer,CRON,11585,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 07:15:33,Dec  5 07:15:33,ApacheWebServer,CRON,11584,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 07:15:33,Dec  5 07:15:33,ApacheWebServer,CRON,11586,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 07:16:03,Dec  5 07:16:03,ApacheWebServer,CRON,11918,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 07:16:12,Dec  5 07:16:12,ApacheWebServer,CRON,11918,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 07:17:04,Dec  5 07:17:04,ApacheWebServer,CRON,12251,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 07:17:08,Dec  5 07:17:08,ApacheWebServer,CRON,12252,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 07:17:08,Dec  5 07:17:08,ApacheWebServer,CRON,12251,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 07:17:14,Dec  5 07:17:14,ApacheWebServer,CRON,12252,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 07:18:06,Dec  5 07:18:06,ApacheWebServer,CRON,12584,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 07:18:15,Dec  5 07:18:15,ApacheWebServer,CRON,12584,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 07:19:07,Dec  5 07:19:07,ApacheWebServer,CRON,12894,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 07:19:15,Dec  5 07:19:15,ApacheWebServer,CRON,12894,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:31,Dec  5 08:25:31,ApacheWebServer,CRON,13190,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:32,Dec  5 08:25:32,ApacheWebServer,CRON,13189,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:32,Dec  5 08:25:32,ApacheWebServer,CRON,13188,session opened,session,omsagent,,,,,,,,success,pam_unix(cron:session): session opened for user omsagent by (uid=0),/var/log/auth.log
2021-12-05 08:25:32,Dec  5 08:25:32,ApacheWebServer,CRON,13189,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:32,Dec  5 08:25:32,ApacheWebServer,CRON,13190,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:32,Dec  5 08:25:32,ApacheWebServer,CRON,13399,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:32,Dec  5 08:25:32,ApacheWebServer,sudo,,sudo command,priv,omsagent,root,,,,unknown,/,/opt/microsoft/omsagent/ruby/bin/ruby /opt/microsoft/omsagent/plugin/collectantimalwareinfo.rb,success,omsagent : TTY=unknown ; PWD=/ ; USER=root ; COMMAND=/opt/microsoft/omsagent/ruby/bin/ruby /opt/microsoft/omsagent/plugin/collectantimalwareinfo.rb,/var/log/auth.log
2021-12-05 08:25:32,Dec  5 08:25:32,ApacheWebServer,sudo,,session opened,session,root,,,,,,,,success,pam_unix(sudo:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:32,Dec  5 08:25:32,ApacheWebServer,sshd,13398,,,,,,,,,,,,ssh_dispatch_run_fatal: Connection from 198.18.0.62 port 30706: Broken pipe [preauth],/var/log/auth.log
2021-12-05 08:25:32,Dec  5 08:25:32,ApacheWebServer,CRON,9398,session closed,session,omsagent,,,,,,,,success,pam_unix(cron:session): session closed for user omsagent,/var/log/auth.log
2021-12-05 08:25:32,Dec  5 08:25:32,ApacheWebServer,CRON,13399,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:32,Dec  5 08:25:32,ApacheWebServer,CRON,13586,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:32,Dec  5 08:25:32,ApacheWebServer,sshd,13643,connection closed,auth,,,,198.18.0.5,43106,,,,success,Connection closed by 198.18.0.5 port 43106 [preauth],/var/log/auth.log
2021-12-05 08:25:32,Dec  5 08:25:32,ApacheWebServer,CRON,13586,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:32,Dec  5 08:25:32,ApacheWebServer,CRON,13815,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:33,Dec  5 08:25:33,ApacheWebServer,CRON,13815,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:33,Dec  5 08:25:33,ApacheWebServer,CRON,14043,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:33,Dec  5 08:25:33,ApacheWebServer,CRON,14043,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:33,Dec  5 08:25:33,ApacheWebServer,CRON,14262,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:33,Dec  5 08:25:33,ApacheWebServer,CRON,14264,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:33,Dec  5 08:25:33,ApacheWebServer,CRON,14262,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:33,Dec  5 08:25:33,ApacheWebServer,CRON,14264,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:33,Dec  5 08:25:33,ApacheWebServer,CRON,14465,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:33,Dec  5 08:25:33,ApacheWebServer,sshd,14592,,,,,,,,,,,,ssh_dispatch_run_fatal: Connection from 198.18.0.55 port 8808: Broken pipe [preauth],/var/log/auth.log
2021-12-05 08:25:33,Dec  5 08:25:33,ApacheWebServer,sshd,14585,,,,,,,,,,,,Did not receive identification string from 198.18.0.55 port 22392,/var/log/auth.log
2021-12-05 08:25:33,Dec  5 08:25:33,ApacheWebServer,sshd,14600,,,,,,,,,,,,ssh_dispatch_run_fatal: Connection from 198.18.0.55 port 8814: Broken pipe [preauth],/var/log/auth.log
2021-12-05 08:25:33,Dec  5 08:25:33,ApacheWebServer,CRON,14465,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:33,Dec  5 08:25:33,ApacheWebServer,CRON,14646,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:33,Dec  5 08:25:33,ApacheWebServer,CRON,14646,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:33,Dec  5 08:25:33,ApacheWebServer,sudo,,session closed,session,root,,,,,,,,success,pam_unix(sudo:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:33,Dec  5 08:25:33,ApacheWebServer,CRON,14862,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:33,Dec  5 08:25:33,ApacheWebServer,CRON,14862,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:33,Dec  5 08:25:33,ApacheWebServer,CRON,15097,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:33,Dec  5 08:25:33,ApacheWebServer,CRON,15097,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:33,Dec  5 08:25:33,ApacheWebServer,sudo,,sudo command,priv,omsagent,root,,,,unknown,/,/opt/microsoft/omsagent/plugin/processinvestigator,success,omsagent : TTY=unknown ; PWD=/ ; USER=root ; COMMAND=/opt/microsoft/omsagent/plugin/processinvestigator,/var/log/auth.log
2021-12-05 08:25:33,Dec  5 08:25:33,ApacheWebServer,sudo,,session opened,session,root,,,,,,,,success,pam_unix(sudo:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:34,Dec  5 08:25:34,ApacheWebServer,CRON,15336,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:34,Dec  5 08:25:34,ApacheWebServer,CRON,15332,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:34,Dec  5 08:25:34,ApacheWebServer,CRON,15333,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:34,Dec  5 08:25:34,ApacheWebServer,sudo,,session closed,session,root,,,,,,,,success,pam_unix(sudo:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:34,Dec  5 08:25:34,ApacheWebServer,CRON,15333,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:34,Dec  5 08:25:34,ApacheWebServer,CRON,15332,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:35,Dec  5 08:25:35,ApacheWebServer,CRON,15336,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:35,Dec  5 08:25:35,ApacheWebServer,CRON,15585,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:35,Dec  5 08:25:35,ApacheWebServer,CRON,15585,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:35,Dec  5 08:25:35,ApacheWebServer,sshd,15760,connection closed,auth,,,,198.18.0.57,27422,,,,success,Received disconnect from 198.18.0.57 port 27422:11:  [preauth],/var/log/auth.log
2021-12-05 08:25:35,Dec  5 08:25:35,ApacheWebServer,sshd,15760,connection closed,auth,root,,,198.18.0.57,27422,,,,success,Disconnected from authenticating user root 198.18.0.57 port 27422 [preauth],/var/log/auth.log
2021-12-05 08:25:35,Dec  5 08:25:35,ApacheWebServer,CRON,15833,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:35,Dec  5 08:25:35,ApacheWebServer,CRON,15833,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:35,Dec  5 08:25:35,ApacheWebServer,CRON,16065,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:35,Dec  5 08:25:35,ApacheWebServer,CRON,16065,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:35,Dec  5 08:25:35,ApacheWebServer,CRON,16308,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:35,Dec  5 08:25:35,ApacheWebServer,CRON,16308,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:35,Dec  5 08:25:35,ApacheWebServer,CRON,16575,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:35,Dec  5 08:25:35,ApacheWebServer,CRON,16574,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:35,Dec  5 08:25:35,ApacheWebServer,CRON,16573,session opened,session,omsagent,,,,,,,,success,pam_unix(cron:session): session opened for user omsagent by (uid=0),/var/log/auth.log
2021-12-05 08:25:36,Dec  5 08:25:36,ApacheWebServer,CRON,16574,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:36,Dec  5 08:25:36,ApacheWebServer,sshd,16690,,,,,,,,,,,,ssh_dispatch_run_fatal: Connection from 198.18.0.3 port 59058: Broken pipe [preauth],/var/log/auth.log
2021-12-05 08:25:36,Dec  5 08:25:36,ApacheWebServer,CRON,16575,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:36,Dec  5 08:25:36,ApacheWebServer,CRON,16757,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:36,Dec  5 08:25:36,ApacheWebServer,CRON,16757,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:36,Dec  5 08:25:36,ApacheWebServer,CRON,16957,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:36,Dec  5 08:25:36,ApacheWebServer,CRON,16957,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:36,Dec  5 08:25:36,ApacheWebServer,CRON,17129,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:36,Dec  5 08:25:36,ApacheWebServer,CRON,13188,session closed,session,omsagent,,,,,,,,success,pam_unix(cron:session): session closed for user omsagent,/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,17129,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,17316,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,17316,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,17494,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,17493,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,17493,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,17494,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,17680,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,sshd,17669,connection closed,auth,,,,198.18.0.76,26403,,,,success,Received disconnect from 198.18.0.76 port 26403:11:  [preauth],/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,sshd,17669,connection closed,auth,root,,,198.18.0.76,26403,,,,success,Disconnected from authenticating user root 198.18.0.76 port 26403 [preauth],/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,17680,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,17853,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,sshd,17912,,,,,,,,,,,,Did not receive identification string from 198.18.11.69 port 42639,/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,17853,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,17996,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,17996,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,18161,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,18161,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,18331,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,18332,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,18330,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,18331,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,18330,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,18332,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,18463,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,18463,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,sshd,18563,invalid user,auth,minecraft,,,198.18.0.8,32346,,,,failure,Invalid user minecraft from 198.18.0.8 port 32346,/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,sshd,18563,connection closed,auth,,,,198.18.0.8,32346,,,,success,Received disconnect from 198.18.0.8 port 32346:11: Bye Bye [preauth],/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,sshd,18563,connection closed,auth,minecraft,,,198.18.0.8,32346,,,,failure,Disconnected from invalid user minecraft 198.18.0.8 port 32346 [preauth],/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,18610,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,18610,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,18754,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,18754,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,18876,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,18876,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,18987,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,18988,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:37,Dec  5 08:25:37,ApacheWebServer,CRON,18986,session opened,session,omsagent,,,,,,,,success,pam_unix(cron:session): session opened for user omsagent by (uid=0),/var/log/auth.log
2021-12-05 08:25:38,Dec  5 08:25:38,ApacheWebServer,CRON,18987,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:38,Dec  5 08:25:38,ApacheWebServer,CRON,19079,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:38,Dec  5 08:25:38,ApacheWebServer,sshd,19107,,,,,,,,,,,,ssh_dispatch_run_fatal: Connection from 198.18.0.66 port 25072: Broken pipe [preauth],/var/log/auth.log
2021-12-05 08:25:38,Dec  5 08:25:38,ApacheWebServer,CRON,18988,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:38,Dec  5 08:25:38,ApacheWebServer,CRON,19157,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:38,Dec  5 08:25:38,ApacheWebServer,CRON,19225,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:38,Dec  5 08:25:38,ApacheWebServer,CRON,19079,session closed,session,root,,,,,,,,success,pam_unix(cron:session): session closed for user root,/var/log/auth.log
2021-12-05 08:25:38,Dec  5 08:25:38,ApacheWebServer,CRON,19319,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
2021-12-05 08:25:38,Dec  5 08:25:38,ApacheWebServer,CRON,19295,session opened,session,root,,,,,,,,success,pam_unix(cron:session): session opened for user root by (uid=0),/var/log/auth.log
